,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,source,ref,cand,qual,target,data,backTrans,2gramBleu,3gramBleu,4gramBleu,backTransGram1,backTransGram2,backTransGram3,backTransGram4
133,133,133,133,133,133,133.0,"联军 存在 是 有时 间 性 的 , 根据 联合国 决议 将 在 伊拉克 完成 政治 进程 和 出现 合法政府 后 结束 .","there will be a time limit for the existence of the coalition forces . under un resolutions , it will end after iraq completes the political process and a legitimate government comes into being .","there is a time limit for the occupation of the coalition forces . according to the united nations resolution , it will end once iraq finishes its political process and a legitimate government is formed .",0.6667,1.0,"联军 存在 是 有时 间 性 的 , 根据 联合国 决议 将 在 伊拉克 完成 政治 进程 和 出现 合法政府 后 结束 . there is a time limit for the occupation of the coalition forces . according to the united nations resolution , it will end once iraq finishes its political process and a legitimate government is formed .","There is a time limit for the occupation of the coalition forces. In accordance with united Nations resolutions, Iraq will end this resolution once it has completed its political process and formed a legitimate Government.",0.5520524474738834,0.4791249563804868,0.40184610562231016,0.6386330321645305,0.5055289617686085,0.4257394810765113,0.36772684108120524
134,134,134,134,134,134,134.0,"泽 巴里 强调 , 新 的 伊拉克 将 继续 保持 阿拉伯 和 伊斯兰 属性 , 遵守 阿拉伯 国家 联盟 宪章 .",zebari stressed that the new iraq would maintain its islamic character and abide by the charters of the arab league .,"new jersey , bari stressed that iraq will continue to maintain arab and islamic identity , compliance with the arab league charter . ",0.4783,0.0,"泽 巴里 强调 , 新 的 伊拉克 将 继续 保持 阿拉伯 和 伊斯兰 属性 , 遵守 阿拉伯 国家 联盟 宪章 . new jersey , bari stressed that iraq will continue to maintain arab and islamic identity , compliance with the arab league charter . ",Bari stressed that Iraq will continue to maintain its Arab and Islamic identity and abide by the Charter of the Arab League.,0.2445048234609129,0.1423214041401469,2.7885225007199007e-78,0.37354120211547104,0.2548877397012538,0.18397832339229594,0.12994076358479537
135,135,135,135,135,135,135.0,"伊拉克 人民 面临 在 新 的 基础 上 重建 国家 的 历史 机遇 , 伊拉克 将 重新 崛起 , 成为 阿拉伯 大家庭 中 能够 为 本 民族 作出 贡献 的 重要 成员 .",the iraqi people are facing a historical opportunity to rebuild the country on a new basis and iraq will witness its rejuvenation to become an important part in the arab world that can contribute to all its people .,the iraqis are presented with the opportunity to rebuild their country on a new foundation . iraq will rise again and become an important member of the large arab family that can contribute to its own people .,0.6408,1.0,"伊拉克 人民 面临 在 新 的 基础 上 重建 国家 的 历史 机遇 , 伊拉克 将 重新 崛起 , 成为 阿拉伯 大家庭 中 能够 为 本 民族 作出 贡献 的 重要 成员 . the iraqis are presented with the opportunity to rebuild their country on a new foundation . iraq will rise again and become an important member of the large arab family that can contribute to its own people .",Iraqis have the opportunity to rebuild their country on a new foundation. Iraq will rise again and become an important member of the Arab family that can contribute to its own people.,0.4499240049667588,0.32388895883887736,0.2068034866579936,0.6735861585215753,0.6436718858941453,0.6136520763880833,0.577573260373027
136,136,136,136,136,136,136.0,比利时 联合 资产 管理 有限公司 进驻 上海,belgium's kbc asset management co . ltd enters shanghai,kbc asset management enters shanghai market,0.5054,1.0,比利时 联合 资产 管理 有限公司 进驻 上海 kbc asset management enters shanghai market,kbc Asset Management entered the Shanghai market,0.42888194248035344,0.30537470703859965,4.404700362980128e-78,0.2857142857142857,7.973301625706314e-155,5.884436356840234e-204,1.331960397810445e-231
137,137,137,137,137,137,137.0,新华社 上海 12 月 15 日 电 ( 姜 微 沈 怡 勤 ) 比利时 联合 资产 管理 有限公司 15 日 宣布 正式 进驻 上海 .,xinhua news agency report of december 15th from shanghai ( by staff reporters jiang wei and shen yiqin ) - belgium's kbc asset management co . ltd announced its official entry into shanghai on the 15th .,"shanghai , december 15 ( xinhua ) jiang micro shen yi belgian joint asset management ltd today announced the official . ",0.3112,0.0,"新华社 上海 12 月 15 日 电 ( 姜 微 沈 怡 勤 ) 比利时 联合 资产 管理 有限公司 15 日 宣布 正式 进驻 上海 . shanghai , december 15 ( xinhua ) jiang micro shen yi belgian joint asset management ltd today announced the official . ","Xinhua News Agency, Shanghai, December 15 (Reporter Li Xuejun) Jiang Zemin Group Joint Asset Management Co., Ltd. was officially announced on the 15th.",0.08803049745522952,4.757778157506052e-103,3.1472689468042613e-155,0.13043478260869565,5.387272269179461e-155,4.542836985172785e-204,1.0948551819675659e-231
138,138,138,138,138,138,138.0,"该 公司 当日 在 此间 表示 正在 积极 寻求 中国 合作 伙 伴 , 争取 使 双方 的 合资 基金 公司 能 在 2006 年初 投入 运营 .",the company said here during the day that it is actively seeking a chinese partner to enable a joint fund company to begin operation in early 2006 .,the company stated here the same day that it is actively seeking a chinese cooperation partner and is working toward putting the two parties ' joint fund company into operation in early 2006 .,0.6176,1.0,"该 公司 当日 在 此间 表示 正在 积极 寻求 中国 合作 伙 伴 , 争取 使 双方 的 合资 基金 公司 能 在 2006 年初 投入 运营 . the company stated here the same day that it is actively seeking a chinese cooperation partner and is working toward putting the two parties ' joint fund company into operation in early 2006 .","The company said here the same day, is actively seeking Chinese partners, and is committed to the two joint fund companies in early 2006 into operation.",0.5118906968889915,0.4378823936006699,0.3687527012265256,0.48066942961763987,0.3566645665315493,0.22963495521870797,3.7185965179757566e-78
139,139,139,139,139,139,139.0,"比利时 联合 资产 管理 公司 总裁 杜 识 途 说 , 作为 进军 中国 资产 管理 市场 的 重要 一步 , 公司 已 获 中国 证券 监管 部门 许 可 , 在 上海 正式 开设 了 代表 处 .","the president of kbc asset management co . ltd , duchateau , said that as an important step for entering china's asset management market , the company had already officially opened a representative office in shanghai following approval by china's securities supervisory and regulatory authorities .","duchateau , kbc am president , said that as an important step in entering the chinese asset management market , the company has obtained authorization from the china securities regulatory commission to formally open an office in shanghai .",0.5357,1.0,"比利时 联合 资产 管理 公司 总裁 杜 识 途 说 , 作为 进军 中国 资产 管理 市场 的 重要 一步 , 公司 已 获 中国 证券 监管 部门 许 可 , 在 上海 正式 开设 了 代表 处 . duchateau , kbc am president , said that as an important step in entering the chinese asset management market , the company has obtained authorization from the china securities regulatory commission to formally open an office in shanghai .","As an important step into China's asset management market, the company has been authorized by the China Securities Regulatory Commission to officially open an office in Shanghai, said Mr. Ducharto, president of Kbc am.",0.4061249105791664,0.3370588128799981,0.2789350710227091,0.4062320926640973,0.29156925072079753,0.21232205841005916,0.12642254313158427
140,140,140,140,140,140,140.0,"按照 在 中国 市场 的 发展 战略 , 公司 将 首先 开拓 零售市场 .","according to its development strategy in the chinese market , the company will first explore the retail market .","in accordance with the development strategy in china , the company will first open retail outlets . ",0.5752,0.0,"按照 在 中国 市场 的 发展 战略 , 公司 将 首先 开拓 零售市场 . in accordance with the development strategy in china , the company will first open retail outlets . ","According to China's development strategy, the company will first open retail stores.",0.4393228408910577,0.3608728085926219,0.2754532128980654,0.3538095514990362,0.3123200141196536,0.28925815616315553,0.26300316296079057
141,141,141,141,141,141,141.0,"他 还 说 , 保 本 基金 是 公司 基金 产品 中 的 最 强 势 产品 , 也 仍 将 是 公司 跻身 世界 顶 级 金融 机构 的 立 身 之 本 .",he added that the principal guaranteed funds would be the company's most favorable product among others and would also be a must for the company to become one of the world's top financial organizations .,"he also said that the fund is the product of the most powerful , there will be the world's top financial institutions in place . ",0.4022,0.0,"他 还 说 , 保 本 基金 是 公司 基金 产品 中 的 最 强 势 产品 , 也 仍 将 是 公司 跻身 世界 顶 级 金融 机构 的 立 身 之 本 . he also said that the fund is the product of the most powerful , there will be the world's top financial institutions in place . ",He also said the fund was the most powerful product and would have the world's top financial institutions in place.,0.2632278709596023,0.1622467865520396,0.10586985357171297,0.5185727544772025,0.4265845573852835,0.3372294724830184,0.2645153324590476
142,142,142,142,142,142,142.0,"拥有 50 年 资产 管理 经验 的 比利时 联合 资产 管理 公司 , 专 为 机构 性 客户 , 公司 客户 及 个人 投资者 提供 资产 管理 服务 , 并 为 他们 管理 一系列 集合 投资 工具 .","belgium's kbc asset management co . ltd , with 50 years experience in asset management , offers asset management services especially for organizational clients , companies and individual investors and helps them to manage a series of collective investment tools .","kbc am , which has 50 years of capital management experience , specializes in providing capital management services to institutions , companies , and individual investors , as well as managing a series of collective investment tools for them .",0.6096,1.0,"拥有 50 年 资产 管理 经验 的 比利时 联合 资产 管理 公司 , 专 为 机构 性 客户 , 公司 客户 及 个人 投资者 提供 资产 管理 服务 , 并 为 他们 管理 一系列 集合 投资 工具 . kbc am , which has 50 years of capital management experience , specializes in providing capital management services to institutions , companies , and individual investors , as well as managing a series of collective investment tools for them .","With 50 years of experience in capital management, kbc am specializes in capital management services for institutional, corporate and individual investors and manages a range of collective investment vehicles.",0.3904364390022471,0.27293751799860805,0.1983229505957269,0.4719539313368023,0.3396288648190538,0.22950057300474497,3.652971354032618e-78
143,143,143,143,143,143,143.0,该 公司 管理 着 广泛 的 基金 产品 .,the company manages extensive fund products .,the company is managing a wide range of fund products .,0.4545,1.0,该 公司 管理 着 广泛 的 基金 产品 . the company is managing a wide range of fund products .,The company manages a wide range of fund products.,0.3692744729379982,0.2509287951221701,4.2849930707886757e-78,0.5338249352778719,0.46230595512422085,0.42131581530341294,0.3740548510898886
144,144,144,144,144,144,144.0,"截至 今年 6 月 , 由 其 管理 的 保 本 基金 资产 总额 达 280 亿 美元 .","by june this year , the total amount of assets of principal guaranteed funds under the company's management had reached us$ 28 billion .","as of june this year , the management of capital preservation fund assets amounted to $ 2.8 billion . ",0.4606,0.0,"截至 今年 6 月 , 由 其 管理 的 保 本 基金 资产 总额 达 280 亿 美元 . as of june this year , the management of capital preservation fund assets amounted to $ 2.8 billion . ","As of June this year, the capital preservation fund assets management amounted to 2.8 billion yuan.",0.3114803471538021,0.2395202805246789,0.18897020439518705,0.5841005873035536,0.3894003915357024,0.2593368486500656,0.17829987290849303
145,145,145,145,145,145,145.0,"在 过去 十 年 中 , 共 发行 了 550 多 只 保 本 基金 , 涉及 350 余 种 不同 的 产品 架 构 组成 .","over the past 10 years , it has issued more than 550 principal guaranteed funds , which are related to over 350 different product structural compositions .","in the past decade , more than 550 capital preservation fund , involving more than 350 different product structure . ",0.3876,0.0,"在 过去 十 年 中 , 共 发行 了 550 多 只 保 本 基金 , 涉及 350 余 种 不同 的 产品 架 构 组成 . in the past decade , more than 550 capital preservation fund , involving more than 350 different product structure . ","Over the past decade, there have been more than 550 capital preservation funds involving more than 350 different product structures.",0.27193966728646485,0.18277403274875967,3.1448462555268364e-78,0.6182991259254641,0.5563718567759354,0.48887791871056396,0.42306964813765324
146,146,146,146,146,146,146.0,""" 我们 对 中国 有关 监管 部门 新近 作出 的 允许 商业银行 开设 自己 控 股 的 基金 公司 表示 欢迎 . """,""" we welcome the recent decision by china's relevant supervisory and regulatory authorities to allow commercial banks to set up fund companies controlled by themselves . """,""" we welcome the permission newly given by the chinese government to establish holding fund management companies owned by commercial banks . """,0.475,1.0,""" 我们 对 中国 有关 监管 部门 新近 作出 的 允许 商业银行 开设 自己 控 股 的 基金 公司 表示 欢迎 . "" "" we welcome the permission newly given by the chinese government to establish holding fund management companies owned by commercial banks . ""","""We welcome the new approval by the Chinese government to set up a commercial bank holding fund management company.",0.3011979036198212,0.19650327519719685,0.13216194186809138,0.42639880785917195,0.3097715521840579,0.16863702232649302,3.013210241245443e-78
147,147,147,147,147,147,147.0,"杜 识 途 说 , "" 我们 正在 积极 寻找 一 位 当地 的 合作 伙 伴 , 以 建立 一家 合资 基金 公司 . """,""" we are actively seeking a local partner to set up a joint fund company , "" duchateau said .","tu experienced travellers , "" we are actively looking for a local partner to establish a joint venture company . "" ",0.6667,0.0,"杜 识 途 说 , "" 我们 正在 积极 寻找 一 位 当地 的 合作 伙 伴 , 以 建立 一家 合资 基金 公司 . "" tu experienced travellers , "" we are actively looking for a local partner to establish a joint venture company . "" ","""We are actively looking for local partners to set up joint ventures.",0.4923659639173309,0.3683409417293896,0.2672825520622499,0.253515621629129,0.173344718294274,0.13930631374215413,0.10597322331771383
148,148,148,148,148,148,148.0,"杜 识 途 说 , 中国 市场 还有 极大 的 空间 .",duchateau said that the chinese market still has ample potentials .,du said that china is still much space . ,0.3559,0.0,"杜 识 途 说 , 中国 市场 还有 极大 的 空间 . du said that china is still much space . ","'There is still a lot of room in China, ' Mr. Du said.",0.19075647687597008,9.659930085768159e-103,6.197223199276642e-155,0.15384615384615385,0.11322770341445958,7.083247931724947e-103,5.019362538473707e-155
149,149,149,149,149,149,149.0,"总部 设 在 布鲁塞尔 的 比利时 联合 资产 管理 公司 , 其 45% 的 股 权 由 比利时 联合 银行 掌 控 .","belgium's kbc bank nv controls 45% of the shares of kbc asset management co . ltd , which is headquartered in brussels .","headquarters in brussels of belgium joint asset management company , its 45 percent by the belgian joint bank control . ",0.4094,0.0,"总部 设 在 布鲁塞尔 的 比利时 联合 资产 管理 公司 , 其 45% 的 股 权 由 比利时 联合 银行 掌 控 . headquarters in brussels of belgium joint asset management company , its 45 percent by the belgian joint bank control . ","Brussels-based United Asset Management of Belgium, 45 per cent of which is controlled by The Bank of Belgium.",0.18821326478502728,9.59025034053419e-103,6.1704471958670736e-155,0.141080287481769,5.1548279763727125e-155,4.1694137899501254e-204,9.853445011990208e-232
150,150,150,150,150,150,150.0,"7 年 前 , 比利时 联合 银行 在 上海 开设 了 第 一家 分行 .","seven year ago , kbc bank nv opened its first branch in shanghai .","seven years ago , the belgian joint bank in shanghai opened the first branch . ",0.6667,0.0,"7 年 前 , 比利时 联合 银行 在 上海 开设 了 第 一家 分行 . seven years ago , the belgian joint bank in shanghai opened the first branch . ","Seven years ago, Union Bank of Belgium opened its first branch in Shanghai.",0.3535533905932738,1.5017718750147936e-102,8.869511863657856e-155,0.3053548683915197,0.14213495602508847,7.609057094245563e-103,5.010854169466314e-155
151,151,151,151,151,151,151.0,"2002 年 , 比利时 联合 银行 成为 首 家 获准 在 中国 经营 人民币 业务 的 比利时 银行 .","in 2002 , kbc bank nv became the first belgian bank authorized to operate renminbi business in china .","in 2002 , the belgium bank became the first to conduct rmb business in china , the belgian bank . ",0.7,0.0,"2002 年 , 比利时 联合 银行 成为 首 家 获准 在 中国 经营 人民币 业务 的 比利时 银行 . in 2002 , the belgium bank became the first to conduct rmb business in china , the belgian bank . ","In 2002, Bank of Belgium became the first Belgian bank to conduct rmb business in China.",0.4830458915396479,0.3364291860714243,5.350843112928168e-78,0.411533791282486,0.3470357638872006,0.2957745149004984,0.23071894315297992
152,152,152,152,152,152,152.0,( 国际 ) 联合国 警告 说 2005 年 全球 吸 毒 致死 人数 将 增加,( international ) un warns of rise in global drug-related deaths in 2005,( international ) warned the united nations year of 2005 the global drug abuse will increase the number of deaths ,0.35,0.0,( 国际 ) 联合国 警告 说 2005 年 全球 吸 毒 致死 人数 将 增加 ( international ) warned the united nations year of 2005 the global drug abuse will increase the number of deaths ,The United Nations warned in 2005 that global drug abuse would increase the number of deaths,0.1825741858350554,0.1231859841866164,2.4995820309141096e-78,0.45725976809165114,0.3658078144733209,0.3062391584366438,0.23687685391328772
153,153,153,153,153,153,153.0,"新华社 维也纳 12 月 17 日 电 ( 记者 宋 国 城 ) 联合国 毒品 控制 和 犯罪 预防 办公室 执行 主任 科 斯 塔 17 日 在 一 项 新闻公报 中 警告 说 , 由于 阿富汗 海洛因 产量 增加 , 预计 2005 年 全球 海洛因 黑市价格 趋 于 稳定 , 纯度 提高 , 从而 导致 更 多 的 吸 毒 者 死亡 .","xinhua new agency report of december 17th from vienna ( by staff reporter song guocheng ) - the executive director of the un office of drug control and crime prevention , costa , warned in a press statement on the 17th that due to the production increase of heroin in afghanistan , the world's black market price of heroin was expected to stabilize with a concurrent increase in drug purity , which is expected to result in more deaths of drug users .","xinhua news agency , vienna , december 17 ( reporter song guocheng ) - costa , executive director of the united nations office on drug and crime , warned in a press release on the 17th that because of the increase in heroin production in afghanistan , it is expected that the global price of heroin on the black market is going to stabilize and the pureness will increase , thus resulting in the deaths of more drug addicts .",0.6863,1.0,"新华社 维也纳 12 月 17 日 电 ( 记者 宋 国 城 ) 联合国 毒品 控制 和 犯罪 预防 办公室 执行 主任 科 斯 塔 17 日 在 一 项 新闻公报 中 警告 说 , 由于 阿富汗 海洛因 产量 增加 , 预计 2005 年 全球 海洛因 黑市价格 趋 于 稳定 , 纯度 提高 , 从而 导致 更 多 的 吸 毒 者 死亡 . xinhua news agency , vienna , december 17 ( reporter song guocheng ) - costa , executive director of the united nations office on drug and crime , warned in a press release on the 17th that because of the increase in heroin production in afghanistan , it is expected that the global price of heroin on the black market is going to stabilize and the pureness will increase , thus resulting in the deaths of more drug addicts .","VIENNA, Dec. 17 (Xinhua Song Guocheng) The Executive Director of the United Nations Office on Drugs and Crime Costa warned in a press release on the 17th that the global black market heroin prices are expected to stabilize and the purity will rise due to the increase in heroin production in Afghanistan. lead to more drug users dying.",0.457364918845138,0.3176689873743417,0.21962167303227026,0.3893619933528619,0.3133161656320953,0.2586186500030449,0.21380582664812925
154,154,154,154,154,154,154.0,"科 斯 塔 已 向 欧洲 及 周边 国家 的 卫生 和 反 毒 机构 官员 发出 警告 , 呼吁 这些 国家 关注 阿富汗 毒品 种植 和 国际 毒品 犯罪 的 最 新 趋势 , 并 采取 相应 的 防范 措施 .","costa has issued warnings to health and anti-drug officials in europe and its neighboring countries , calling on them to pay attention to the latest trends in afghanistan's drug cultivation and in international drug-related crimes , and calling on them to take appropriate preventive measures .",costa has already issued warnings to officials of health and anti-drug agencies in europe and its surrounding countries and called on these countries to pay close attention to the newest trends in afghanistan drug cultivation and international drug-related crimes and to adopt relevant measures .,0.6955,1.0,"科 斯 塔 已 向 欧洲 及 周边 国家 的 卫生 和 反 毒 机构 官员 发出 警告 , 呼吁 这些 国家 关注 阿富汗 毒品 种植 和 国际 毒品 犯罪 的 最 新 趋势 , 并 采取 相应 的 防范 措施 . costa has already issued warnings to officials of health and anti-drug agencies in europe and its surrounding countries and called on these countries to pay close attention to the newest trends in afghanistan drug cultivation and international drug-related crimes and to adopt relevant measures .","Costa has issued a warning to health and anti-drug agency officials in Europe and neighboring countries, calling on them to keep a close eye on the latest trends in drug cultivation and international drug crime in Afghanistan and to take measures.",0.5126439852294606,0.3507800603638167,0.17667598138719834,0.4645850652340874,0.27156046896257763,0.17552733173763302,0.10527286467803912
155,155,155,155,155,155,155.0,"据 总部 设 在 维也纳 的 联合国 毒品 控制 和 犯罪 预防 办公室 提供 的 统计 数字 ,2001 年 阿富汗 的 鸦片 种植业 被 取缔 时 , 阿富汗 的 海洛因 产量 下降 了 94%, 第 二 年 欧洲 黑市 海洛因 纯度 降低 了 50% .","according to statistics by the vienna-based un office of drug control and crime prevention , heroin production in afghanistan dropped by 94% in 2001 when opium plantation was forbidden in the country . in the following year , heroin's degree of purity in europe's black market decreased by 50% .","according to the statistics numbers provided by the united nations office on drug and crime , headquartered in vienna , when the opium cultivation industry in afghanistan was banned in 2001 , heroin production in afghanistan dropped by 94 percent and the pureness of black market heroin in europe decreased by 50 percent the following year .",0.6491,1.0,"据 总部 设 在 维也纳 的 联合国 毒品 控制 和 犯罪 预防 办公室 提供 的 统计 数字 ,2001 年 阿富汗 的 鸦片 种植业 被 取缔 时 , 阿富汗 的 海洛因 产量 下降 了 94%, 第 二 年 欧洲 黑市 海洛因 纯度 降低 了 50% . according to the statistics numbers provided by the united nations office on drug and crime , headquartered in vienna , when the opium cultivation industry in afghanistan was banned in 2001 , heroin production in afghanistan dropped by 94 percent and the pureness of black market heroin in europe decreased by 50 percent the following year .","According to statistics provided by the Vienna-based United Nations Office on Drugs and Crime, when the opium industry was banned in Afghanistan in 2001, heroin production in Afghanistan fell by 94 per cent and the purity of heroin on the European black market fell by 50 per cent.",0.3918019549846894,0.2593547343840473,0.18767092623828088,0.5008717589006585,0.3256040955632216,0.19982910643792445,3.445811130986426e-78
156,156,156,156,156,156,156.0,"2000 年 至 2002 年间 , 欧洲 吸 毒死 亡 人数 减少 了 20% .","between 2000 and 2002 , drug-related deaths in europe dropped by 20% .","in 2000 and 2002 , the number of drug related deaths in europe dropped by 20 percent .",0.6111,1.0,"2000 年 至 2002 年间 , 欧洲 吸 毒死 亡 人数 减少 了 20% . in 2000 and 2002 , the number of drug related deaths in europe dropped by 20 percent .",Drug-related deaths in Europe fell by 20 per cent in 2000 and 2002.,0.4782867026529595,0.4186921222140019,0.3457913759237496,0.36653744525105364,0.2883901197060279,0.17503911448803303,2.971392040119946e-78
157,157,157,157,157,157,157.0,"科 斯 塔 说 , 与 2003 年 相比 , 阿富汗 今年 的 鸦片 种植 面积 增加 了 64%, 海洛因 产量 达到 500 多 吨 , 高于 全球 海洛因 黑市 一年 的 交易 量 , 这 一 趋势 意味 着 全球 毒品 纯度 提高 以及 吸 毒死 亡 人数 相应 增加 .","costa says that compared with 2003 , the plantation area of opium in afghanistan has increased by 64% this year with heroin's production reaching up to 500 tons ; higher than the global black market's one-year trade volume . the trend indicates that the degree of drug purity in the world will rise and drug-related deaths will increase accordingly .","costa said that compared to 2003 , opium cultivation in afghanistan this year increased by 64% and heroin production reached more than 500 tons per year , higher than the global heroin market transaction volume , which means that the global drug purity and a corresponding increase in drug poisoning . ",0.5014,0.0,"科 斯 塔 说 , 与 2003 年 相比 , 阿富汗 今年 的 鸦片 种植 面积 增加 了 64%, 海洛因 产量 达到 500 多 吨 , 高于 全球 海洛因 黑市 一年 的 交易 量 , 这 一 趋势 意味 着 全球 毒品 纯度 提高 以及 吸 毒死 亡 人数 相应 增加 . costa said that compared to 2003 , opium cultivation in afghanistan this year increased by 64% and heroin production reached more than 500 tons per year , higher than the global heroin market transaction volume , which means that the global drug purity and a corresponding increase in drug poisoning . ","This year, opium cultivation in Afghanistan has increased by 64 percent compared to 2003, and heroin production has reached more than 500 tons per year, higher than the volume of the global heroin market, which means a corresponding increase in global drug purity and drug poisoning, Costa said.",0.3159002392627964,0.1752975880859165,0.0973546057020312,0.651698127029104,0.5297732730530973,0.4102174642949894,0.28806775301100357
158,158,158,158,158,158,158.0,"科 斯 塔 认为 , 阿富汗 的 毒品 源 已 对 全球 反 毒 努力 构成 "" 明显 和 现实 威胁 "" , 黑市 海洛因 供应 量 的 增加 意味 着 对 吸 毒 者 的 "" 死亡 判决 "" .","costa says the drug source in afghanistan is posing a "" clear and real threat "" to the world's anti-drug efforts . the increase of heroin supply in the black market means the "" death verdict "" for drug users .","costa believed that afghanistan as a drug source poses a "" clear and present danger "" to global anti-drug efforts . the increase in the supply of black market heroin implies a "" death sentence "" for drug addicts .",0.6827,1.0,"科 斯 塔 认为 , 阿富汗 的 毒品 源 已 对 全球 反 毒 努力 构成 "" 明显 和 现实 威胁 "" , 黑市 海洛因 供应 量 的 增加 意味 着 对 吸 毒 者 的 "" 死亡 判决 "" . costa believed that afghanistan as a drug source poses a "" clear and present danger "" to global anti-drug efforts . the increase in the supply of black market heroin implies a "" death sentence "" for drug addicts .","As a source of drugs, Afghanistan poses a ""clear and present danger"" to global counter-narcotics efforts, Costa said. The increase in the supply of heroin on the black market means the ""death penalty"" for drug users.",0.4889037543611058,0.336246094227456,0.2322762474880045,0.4722763060964729,0.32965361317838876,0.20776551533613577,0.1468726893657296
159,159,159,159,159,159,159.0,"据 估计 , 全 世界 每 年 因 吸 毒 过量 导致 的 死亡人数 约 为 10 万 人 .",it is estimated that around 100000 people die in the world each year from drug overuse .,"according to estimates , approximately 100000 people in the world die from drug overdoses each year .",0.6471,1.0,"据 估计 , 全 世界 每 年 因 吸 毒 过量 导致 的 死亡人数 约 为 10 万 人 . according to estimates , approximately 100000 people in the world die from drug overdoses each year .","It is estimated that about 100,000 people worldwide die each year from drug overdoses.",0.4496730838653134,0.2414358923795001,4.161613459534441e-78,0.34590760585945257,0.2072487051136349,9.814469105501797e-103,6.100797036329399e-155
160,160,160,160,160,160,160.0,( 国际 ) 美军 方 又 确认 1 名 关 塔 那 摩 囚犯 不是 敌方 战斗 人员,( international ) us army confirms another guantanamo detainee not an enemy combatant,( international ) and us militaries have confirmed that one of the guantnamo prisoners than adversary ,0.25,0.0,( 国际 ) 美军 方 又 确认 1 名 关 塔 那 摩 囚犯 不是 敌方 战斗 人员 ( international ) and us militaries have confirmed that one of the guantnamo prisoners than adversary ,(International) and the military have confirmed that Guantanamo prisoners are one of the more than their rivals,0.17149858514250885,0.1277914629322513,2.570061783884003e-78,0.5294117647058824,0.36380343755449945,0.26387720174195567,4.451477588278192e-78
161,161,161,161,161,161,161.0,"新华社 华盛顿 12 月 20 日 电 ( 记者 潘 云 召 谭 新 木 ) 美国 国防部 海军 部长 戈 登 ・ 英格兰 20 日 在 五角大楼 举行 的 新闻 发布 会 上 说 , 军方 一个 审查 小组 已经 确认 1 名 被 关押 在 关 塔 那 摩 美国 海军基地 的 囚犯 不是 敌方 战斗 人员 , 不久 将 被 释放 .",xinhua news agency report of december 20th from washington ( by staff reporters pan yunzhao and tan xinmu ) - the us defense department's navy secretary gordon england said at a pentagon press conference on the 20th that a military panel had confirmed that a prisoner detained at the us naval base in guantanamo was not an enemy combatant and would soon be released .,"xinhua news agency , washington , december 20 ( reporters pan yunzhao , tan xinmu ) - u.s. department of defense navy secretary gordon england said in a press conference at the pentagon on the 20th that an army investigative panel had confirmed that a prisoner at the guantanamo u.s. navy base was not an enemy combatant and would soon be released .",0.7536,1.0,"新华社 华盛顿 12 月 20 日 电 ( 记者 潘 云 召 谭 新 木 ) 美国 国防部 海军 部长 戈 登 ・ 英格兰 20 日 在 五角大楼 举行 的 新闻 发布 会 上 说 , 军方 一个 审查 小组 已经 确认 1 名 被 关押 在 关 塔 那 摩 美国 海军基地 的 囚犯 不是 敌方 战斗 人员 , 不久 将 被 释放 . xinhua news agency , washington , december 20 ( reporters pan yunzhao , tan xinmu ) - u.s. department of defense navy secretary gordon england said in a press conference at the pentagon on the 20th that an army investigative panel had confirmed that a prisoner at the guantanamo u.s. navy base was not an enemy combatant and would soon be released .","WASHINGTON, Dec. 20 (Xinhua) -- U.S. Defense Secretary Gordon England said at a Pentagon press conference Tuesday that an army investigation team has confirmed that a prisoner at the U.S. naval base at Guantanamo Bay is not an enemy combatant and will be released soon.",0.6223422316293915,0.5166689184391665,0.4254801335056066,0.34260802352932673,0.26048649150792,0.20621929222726382,0.16120157031639365
162,162,162,162,162,162,162.0,这 是 美 军方 确 认为 不是 敌方 战斗 人员 的 的 第二名 关 塔 那 摩 囚犯 .,this is the second guantanamo detainee to be determined a non-enemy combatant by the us military .,this was the second guantanamo prisoner determined by the u.s. army not to be an enemy combatant .,0.5238,1.0,这 是 美 军方 确 认为 不是 敌方 战斗 人员 的 的 第二名 关 塔 那 摩 囚犯 . this was the second guantanamo prisoner determined by the u.s. army not to be an enemy combatant .,This is the second Guantanamo detainee identified by the U.S. military as not an enemy combatant.,0.3791976393296808,0.21119893225145567,3.7604422602850247e-78,0.3860923948807605,0.2610461042014378,1.1781470757211879e-102,7.159577898708137e-155
