,source,ref,cand,qual,target,data,2gramBleu,3gramBleu,4gramBleu
470,"历史 学 家 说 , 战时 至少 有 二十 万 名 年轻 女性 被迫 到 前线 的 日 军 妓院 担任 慰 安 妇 , 她们 大都 来自 韩国 , 但 也 有些 来自 台湾 , 中国 , 菲律宾 和 印尼 .","historians say at least 200000 young women , mostly korean but also from taiwan , china , the philippines and indonesia , were forced to serve as comfort women in frontline japanese army brothels during the war .","historians said that at least 200000 young women were forced to become prostitutes at frontline japanese brothels during the war . most of them came from korea , but there were also women from taiwan , china , the philippines , and indonesia .",0.6818,1,"历史 学 家 说 , 战时 至少 有 二十 万 名 年轻 女性 被迫 到 前线 的 日 军 妓院 担任 慰 安 妇 , 她们 大都 来自 韩国 , 但 也 有些 来自 台湾 , 中国 , 菲律宾 和 印尼 . historians said that at least 200000 young women were forced to become prostitutes at frontline japanese brothels during the war . most of them came from korea , but there were also women from taiwan , china , the philippines , and indonesia .",0.5342398919553352,0.43728392499096874,0.35516296947842135
471,"这个 节 目的 制作人 长 井 晓 十三日 泪 汪汪 举行 记者 会 爆 料 , 表示 在 节目 播 出 前 ,NHK 高 层 人员 曾 和 执政党 自民党 的 国会议员 安 倍 晋 三 和 中 川 昭 一 会面 , 他们 两 人 对 节目 内容 表示 关切 .","the program's chief producer satoru nagai held a tearful news conference on the 13th noting that just before the program was to be aired senior nhk officials had met with lawmakers of the ruling liberal democratic party , shinzo abe and shoichi nakagawa , who expressed concerns over the program .","the producers ' long wells , bowing down in tears at a press conference , said in a ,NHK former senior officers and the ruling ldp parliamentarians abe zhao jincheng three and a meeting to show their concern . ",0.2469,0,"这个 节 目的 制作人 长 井 晓 十三日 泪 汪汪 举行 记者 会 爆 料 , 表示 在 节目 播 出 前 ,NHK 高 层 人员 曾 和 执政党 自民党 的 国会议员 安 倍 晋 三 和 中 川 昭 一 会面 , 他们 两 人 对 节目 内容 表示 关切 . the producers ' long wells , bowing down in tears at a press conference , said in a ,NHK former senior officers and the ruling ldp parliamentarians abe zhao jincheng three and a meeting to show their concern . ",0.06661888219165257,4.545601645377625e-103,3.3554857214214687e-155
472,"据 长 井 表示 ,NHK 高 层 随后 就 重新 剪 辑 节目 , 缩减 内容 .",nagai said top nhk officials then re-edited and shortened the program .,"according to nagai , nhk top officials then re-edited the program and watered down its contents .",0.5882,1,"据 长 井 表示 ,NHK 高 层 随后 就 重新 剪 辑 节目 , 缩减 内容 . according to nagai , nhk top officials then re-edited the program and watered down its contents .",0.33210558207753577,0.19766608480794207,3.576443600717887e-78
473,"他 说 : "" NHK 向 政治 压力 低头 . """,""" nhk bowed to political pressure , "" he said .","he said : "" NHK to political pressure . "" ",0.8144,0,"他 说 : "" NHK 向 政治 压力 低头 . "" he said : "" NHK to political pressure . "" ",0.46709936649691375,0.293028657606374,4.819257363717556e-78
474,"安 倍 和 中 川 承认 曾 和 NHK 人员 见面 , 告诉 他们 要 "" 公平 "" , 但 坚决 否认 向 该 公司 施 压 .","abe and nakagawa admitted meeting with nhk officials and telling them to be "" fair "" but strongly denied pressuring the broadcaster .","abe and nakagawa admitted that they had met with nhk personnel and told them that they had to be "" fair "" , but strongly denied that they had exerted pressure on the company .",0.5143,1,"安 倍 和 中 川 承认 曾 和 NHK 人员 见面 , 告诉 他们 要 "" 公平 "" , 但 坚决 否认 向 该 公司 施 压 . abe and nakagawa admitted that they had met with nhk personnel and told them that they had to be "" fair "" , but strongly denied that they had exerted pressure on the company .",0.3889222341312986,0.30548489563183334,0.22533753160530573
475,欧 元 区 数据 显示 核心 通货膨胀 受到 控制,eurozone indicators show core inflation under control,eurozone indicators show core inflation under control,1.0000,1,欧 元 区 数据 显示 核心 通货膨胀 受到 控制 eurozone indicators show core inflation under control,1.0,1.0,1.0
476,"经济学家 今天 说 , 本 周 发表 的 欧 元 区 经济 数据 将 显示 , 核心 通货膨胀 仍 受到 控制 .",economists said today that eurozone indicators to be released this week would show that core inflation still remains under control .,economists said today that this week by the euro zone economic data will show that the core inflation remains under control . ,0.6364,0,"经济学家 今天 说 , 本 周 发表 的 欧 元 区 经济 数据 将 显示 , 核心 通货膨胀 仍 受到 控制 . economists said today that this week by the euro zone economic data will show that the core inflation remains under control . ",0.49901087934784544,0.36567901563048016,0.2624310277292268
477,"同时 , 欧 元 区 工业 生产 和 法国 的 消费者 支出 , 预料 将 双双 下降 .","meanwhile , eurozone industrial output and french consumer spending are both expected to decline .","meanwhile , the euro zone industrial production and consumer spending is expected to decline both . ",0.6875,0,"同时 , 欧 元 区 工业 生产 和 法国 的 消费者 支出 , 预料 将 双双 下降 . meanwhile , the euro zone industrial production and consumer spending is expected to decline both . ",0.40219983326992187,0.22429600040948255,3.935811009269448e-78
478,"欧洲 联盟 统计 处 本月 二十日 发表 通货膨胀 数据 时 , 预料 将 确认 , 通货 膨胀率 将 从 十一月 的 百分之 二 点 二 略为 上升 至 十二月 的 百分之 二 点 三 .","when the european union's statistics service releases inflation figures on the 20th this month , they are expected to confirm that inflation will rise slightly to 2.3% in december from 2.2% in november .",it is expected that the european union's statistics service will confirm the inflation rate is up a little from 2.2 percent in november to 2.3 percent in december when it releases inflation figures on the 20th .,0.7027,1,"欧洲 联盟 统计 处 本月 二十日 发表 通货膨胀 数据 时 , 预料 将 确认 , 通货 膨胀率 将 从 十一月 的 百分之 二 点 二 略为 上升 至 十二月 的 百分之 二 点 三 . it is expected that the european union's statistics service will confirm the inflation rate is up a little from 2.2 percent in november to 2.3 percent in december when it releases inflation figures on the 20th .",0.4451945621839941,0.34465358497226906,0.27631546740581436
479,"不过 上升 的 幅度 大体上 反映 出 香 菸 税 的 提高 , 核心 通货膨胀 预料 仍 将 维持 在 百分之 一点 九 .","but the increase is largely a reflection of tobacco tax increases , and core inflation is expected to remain at 1.9% .","however , largely reflecting the increase in cigarette tax , is the core inflation will remain at 1.9% . ",0.5595,0,"不过 上升 的 幅度 大体上 反映 出 香 菸 税 的 提高 , 核心 通货膨胀 预料 仍 将 维持 在 百分之 一点 九 . however , largely reflecting the increase in cigarette tax , is the core inflation will remain at 1.9% . ",0.35954593142154534,0.2383042838365569,0.16217712887065489
480,核心 通货膨胀 的 数字 将 和 消费者 物价 的 数字 一起 公布 .,core inflation figures will be released together with the consumer prices figures .,core inflation figures and consumer price index figures will be released together .,0.7692,1,核心 通货膨胀 的 数字 将 和 消费者 物价 的 数字 一起 公布 . core inflation figures and consumer price index figures will be released together .,0.6201736729460423,0.5224912311808712,0.4089601472043678
481,"经济学家 指出 , 不 包括 食物 , 能源 , 菸 酒 等 价格 的 核心 通货膨胀 , 过去 两 年 一直 维持 在 百分之 一点 六 至 百分之 二 之间 .","economists point out that core inflation , which excludes food , energy , tobacco and alcohol prices , has remained at a 1.6-2% range for the past two years .","economists pointed out that core inflation , which excludes food , energy , tobacco , and alcohol prices , has remained at 1.6 to 2.0 percent for the past two years .",0.8178,1,"经济学家 指出 , 不 包括 食物 , 能源 , 菸 酒 等 价格 的 核心 通货膨胀 , 过去 两 年 一直 维持 在 百分之 一点 六 至 百分之 二 之间 . economists pointed out that core inflation , which excludes food , energy , tobacco , and alcohol prices , has remained at 1.6 to 2.0 percent for the past two years .",0.759350316537635,0.7171838676129463,0.6699766576469961
482,"欧洲 中央银行 总裁 特 瑞 谢 十三日 表示 , 短期 物价 压力 最近 已 降低 .",european central bank president trichet said on the 13th that short-term price pressures have diminished recently .,"the european central bank , said john rupert , short-term price pressure has been reduced . ",0.4697,0,"欧洲 中央银行 总裁 特 瑞 谢 十三日 表示 , 短期 物价 压力 最近 已 降低 . the european central bank , said john rupert , short-term price pressure has been reduced . ",0.2970442628930023,0.18363347637365393,3.382391525452011e-78
483,"虽然 通货膨胀 未来 几 个 月 仍 将 维持 在 百分之 二 以上 , 不过 年底 之前 可能 降低 .","while inflation will remain above 2% in the coming months , it is likely to fall below this level by the end of the year .","although inflation will remain above 2 percent in the next few months , a decrease is expected by the end of the year .",0.6251,1,"虽然 通货膨胀 未来 几 个 月 仍 将 维持 在 百分之 二 以上 , 不过 年底 之前 可能 降低 . although inflation will remain above 2 percent in the next few months , a decrease is expected by the end of the year .",0.5195120055188011,0.43238532569774796,0.36270931394806416
484,"同时 , 另 一 名 经济学家 说 , 有 鉴于 德国 成长 减缓 , 十八日 发表 的 欧 元 区 十一月份 工业 生产 预料 也 将 降低 .","meanwhile , another economist says a weak number is expected to be released for the eurozone's november industrial output on the 18th , given recent evidence of weak growth in germany .","meanwhile , another economist stated that a decrease in eurozone november industrial output to be released on the 18th is expected due to a slowdown in growth in germany .",0.6237,1,"同时 , 另 一 名 经济学家 说 , 有 鉴于 德国 成长 减缓 , 十八日 发表 的 欧 元 区 十一月份 工业 生产 预料 也 将 降低 . meanwhile , another economist stated that a decrease in eurozone november industrial output to be released on the 18th is expected due to a slowdown in growth in germany .",0.5114157304670601,0.3974358953530517,0.2551597208914403
485,"德国 工业 生产 十一月份 下降 百分之 一点 七 , 而 法新社 旗 下 的 财经 新闻 社 对 经济 学者 所 作 的 调查 显示 , 欧 元 工业 生产 十月 下降 百分之 零点 五 之后 , 十一月 将 再 下降 百分之 零点 四 .",german output declined 1.7% in november and economists polled by afp's financial news subsidiary afx news expect eurozone output to fall 0.4% in november following the 0.5% drop recorded in october .,"german industrial production fell by 1.7% in november , the agence france presse news agency , the economists of the survey showed that industrial production decreased by 0.5% in october and november after falling 0.4 percent . ",0.4359,0,"德国 工业 生产 十一月份 下降 百分之 一点 七 , 而 法新社 旗 下 的 财经 新闻 社 对 经济 学者 所 作 的 调查 显示 , 欧 元 工业 生产 十月 下降 百分之 零点 五 之后 , 十一月 将 再 下降 百分之 零点 四 . german industrial production fell by 1.7% in november , the agence france presse news agency , the economists of the survey showed that industrial production decreased by 0.5% in october and november after falling 0.4 percent . ",0.17283511576181007,0.09621821255416656,2.072891043661843e-78
486,"美国 银行 的 施 梅 丁 说 , 欧 元 区 工业 生产 预料 可能 在 十二月 反 弹回 升 .",schmieding of the bank of america says a rebound in eurozone output is likely in december .,schmieding of the bank of america said that eurozone output may rebound in december .,0.7001,1,"美国 银行 的 施 梅 丁 说 , 欧 元 区 工业 生产 预料 可能 在 十二月 反 弹回 升 . schmieding of the bank of america said that eurozone output may rebound in december .",0.6276193134277607,0.5126846755308301,0.4127022622027296
487,官僚 作风 让 海啸 灾民 遭到 二 度 打击,bureaucracy hits tsunami refugees twice,bureaucracy blows second strike to tsunami victims,0.2857,1,官僚 作风 让 海啸 灾民 遭到 二 度 打击 bureaucracy blows second strike to tsunami victims,7.973301625706314e-155,5.884436356840234e-204,1.331960397810445e-231
488,"在 遭遇 史 上 最 强烈 海啸 袭击 的 三 周 之后 , 生还 的 灾民 如今 正 和 官僚 作风 和 政治 挂帅 等 恶习 对抗 , 而 在 同时 , 全球 的 焦点 已经 转移 到 他 处 .","three weeks after the strongest tsunami in history , surviving refugees are fighting with bureaucracy and political domination while the world's attention has already been distracted to other places .","in the history of the most powerful tsunami hit three weeks after the victims , survivors now and bureaucracy and politicized confrontation and other vices in the global focus has shifted elsewhere . ",0.4242,0,"在 遭遇 史 上 最 强烈 海啸 袭击 的 三 周 之后 , 生还 的 灾民 如今 正 和 官僚 作风 和 政治 挂帅 等 恶习 对抗 , 而 在 同时 , 全球 的 焦点 已经 转移 到 他 处 . in the history of the most powerful tsunami hit three weeks after the victims , survivors now and bureaucracy and politicized confrontation and other vices in the global focus has shifted elsewhere . ",0.2234074158130952,0.14895147625360242,0.10015632330528644
489,"数 以千计 的 腐烂 尸体 陆续 从 瓦砾 堆 中 被 挖出 , 使得 十二月 二十六日 的 海啸 浩劫 的 遇难 人数 超过 了 十六 万 八千 人 , 同时 , 即将 来临 的 伊拉克 大选 和 布 希 总统 的 就职 大典 取代 海啸 灾难 , 成为 全球 媒体 的 头 题 新闻 .","with thousands of decaying corpses gradually unearthed from the rubble , the death toll of the december 26th tsunami disaster has exceeded 168000 . meanwhile , the upcoming iraqi election and president bush's inauguration will replace the tsunami disaster to become the world media's headline news .","thousands of decomposed bodies are continuously being unearthed from the rubble , bringing the death toll of the december 26 tsunami to over 168000 people . at the same time , the approaching iraqi election and president bush's inauguration have replaced the tsunami as the headlines of the global media .",0.5686,1,"数 以千计 的 腐烂 尸体 陆续 从 瓦砾 堆 中 被 挖出 , 使得 十二月 二十六日 的 海啸 浩劫 的 遇难 人数 超过 了 十六 万 八千 人 , 同时 , 即将 来临 的 伊拉克 大选 和 布 希 总统 的 就职 大典 取代 海啸 灾难 , 成为 全球 媒体 的 头 题 新闻 . thousands of decomposed bodies are continuously being unearthed from the rubble , bringing the death toll of the december 26 tsunami to over 168000 people . at the same time , the approaching iraqi election and president bush's inauguration have replaced the tsunami as the headlines of the global media .",0.439696865275764,0.35512079438553723,0.2916339118981336
490,"印尼 原本 要求 参与 人道 援救 任务 的 外国 部队 在 三 个 月 内 撤离 , 但 随后 收回 这 项 要求 .",indonesia has backtracked on a demand that foreign troops engaged in humanitarian relief operations will withdraw within 3 months .,"indonesia was involved in humanitarian rescue mission for the foreign troops withdrawal in three months , but subsequently withdrew this request . ",0.3182,0,"印尼 原本 要求 参与 人道 援救 任务 的 外国 部队 在 三 个 月 内 撤离 , 但 随后 收回 这 项 要求 . indonesia was involved in humanitarian rescue mission for the foreign troops withdrawal in three months , but subsequently withdrew this request . ",0.16633695978261512,9.13011491127601e-103,6.083683266869439e-155
491,"在 泰国 , 加拿大 , 瑞典 , 挪威 和 芬兰 的 领袖 正 会商 讨论 重建 计划 及 辨认 遗体 的 工作 .","in thailand , leaders of canada , sweden , norway and finland are discussing the reconstruction project and efforts to identify the dead .","in thailand , the leaders of canada , sweden , norway , and finland are meeting to discuss the reconstruction and body-identification work .",0.7917,1,"在 泰国 , 加拿大 , 瑞典 , 挪威 和 芬兰 的 领袖 正 会商 讨论 重建 计划 及 辨认 遗体 的 工作 . in thailand , the leaders of canada , sweden , norway , and finland are meeting to discuss the reconstruction and body-identification work .",0.6153236452516652,0.497383354822229,0.3892071554554604
492,"但是 生还 者 面对 新 的 困难 , 例如 印尼 根深蒂固 的 官僚 作风 , 阻碍 了 全球 各地 涌入 的 救济 物资 的 发放 .","however , survivors are facing new difficulties . for instance , the deep-rooted bureaucracy in indonesia has hindered the delivery of relief materials pouring in from around the world .","however , the survivors face new difficulties , such as indonesia deeply rooted bureaucracy which hampers global flow of relief supplies . ",0.3792,0,"但是 生还 者 面对 新 的 困难 , 例如 印尼 根深蒂固 的 官僚 作风 , 阻碍 了 全球 各地 涌入 的 救济 物资 的 发放 . however , the survivors face new difficulties , such as indonesia deeply rooted bureaucracy which hampers global flow of relief supplies . ",0.2271793113962267,1.0113163270315706e-102,6.1061618902219166e-155
493,"在 印尼 苏 门 答 腊 岛 亚 齐 省 首府 大 亚 齐 附近 一个 小 村 , 渔人 布 斯 瑞 迪 说 : "" 我们 像 是 根本 不 存在 的 人 , 海啸 让 我们 损失 惨重 , 我们 失去 一切 , 面临 饥饿 . """,""" we are like persons who do not exist . we have been hit hard by the disaster , lost everything and are famished , "" said busriadi , a fisherman from a little fishing village in aceh province's capital , banda aceh , on indonesia's sumatra island .","in sumatra island aceh province near the capital of aceh , a small village in taiwan , he said : "" we are non-existent , tsunamis let us dearly , we all face starvation . "" ",0.3872,0,"在 印尼 苏 门 答 腊 岛 亚 齐 省 首府 大 亚 齐 附近 一个 小 村 , 渔人 布 斯 瑞 迪 说 : "" 我们 像 是 根本 不 存在 的 人 , 海啸 让 我们 损失 惨重 , 我们 失去 一切 , 面临 饥饿 . "" in sumatra island aceh province near the capital of aceh , a small village in taiwan , he said : "" we are non-existent , tsunamis let us dearly , we all face starvation . "" ",0.2170132475942899,0.10107615156358007,1.9890059746098517e-78
494,"他 说 : "" 我们 在 电视 上 看到 涌入 亚 齐 的 那些 食物 , 衣服 和 其他 救济 物资 到 那里 去 了 ? ""","he asked , "" where are the food , clothes and other relief pouring into aceh as we have seen on television ? ""","he said : "" we saw on television that the influx of food , clothing and other relief materials to nowhere ? "" ",0.5412,0,"他 说 : "" 我们 在 电视 上 看到 涌入 亚 齐 的 那些 食物 , 衣服 和 其他 救济 物资 到 那里 去 了 ? "" he said : "" we saw on television that the influx of food , clothing and other relief materials to nowhere ? "" ",0.3431524780449732,0.17800082999384997,3.30349768935713e-78
495,"布 斯 瑞 迪 和数 以千计 的 其他 灾民 一样 , 因为 海啸 而 失去 身份证 和 其他 的 官方 文件 , 因而 使 他 领取 救济 品 的 努力 成为 一 场 恶梦 .","busriadi , like thousands of other refugees , lost his identity cards and other official documents in the tsunami , making his quest for aid a nightmare .","like thousands of other victims , busriadi lost his identification card and other official documents , thus turning his efforts in getting aid into a nightmare .",0.6781,1,"布 斯 瑞 迪 和数 以千计 的 其他 灾民 一样 , 因为 海啸 而 失去 身份证 和 其他 的 官方 文件 , 因而 使 他 领取 救济 品 的 努力 成为 一 场 恶梦 . like thousands of other victims , busriadi lost his identification card and other official documents , thus turning his efforts in getting aid into a nightmare .",0.4756029265503005,0.3555104632000817,0.24324389898769191
496,"尽管 他 向 官员 恳求 , 每天 奔波 办理 手续 , 但 结果 都 是 一样 : 领 不到 救济 品 .","despite begging officials for help and daily hurrying back and forth going through formalities , the results have always been the same : no aid .","despite his pleading with officials and bustling about everyday going through the formalities , the result is the same : no aid .",0.5343,1,"尽管 他 向 官员 恳求 , 每天 奔波 办理 手续 , 但 结果 都 是 一样 : 领 不到 救济 品 . despite his pleading with officials and bustling about everyday going through the formalities , the result is the same : no aid .",0.41293970822517373,0.3323172648723256,0.2617159929221258
497,传 曾 庆 红 于 赵 紫 阳 临终 时 前往 探视,zeng qinghong reportedly paid visit to zhao ziyang before the latter's death,zeng qinghong believed to have visited zhao ziyang at his death bed,0.5000,1,传 曾 庆 红 于 赵 紫 阳 临终 时 前往 探视 zeng qinghong believed to have visited zhao ziyang at his death bed,0.30151134457776363,1.3519607278113175e-102,8.190757052088229e-155
498,"香港 的 中国 人权 民 运 信息 中心 说 , 在 遭 罢黜 的 中共 前 总书记 赵 紫 阳 今 晨 病 逝 前 , 中国 国家 副 主席 曾 庆 红 曾 赴 医院 探视 他 .","the hong kong-based china information center for human rights and democracy says vice president zeng qinghong paid a visit to zhao ziyang , the purged former general secretary of the communist party of china ( cpc ) , before he died early this morning in a hospital .","the hong kong-based information center for human rights in china stated that zeng qinghong , vice president of the people's republic of china , visited the deposed former party secretary general of the chinese communist party , zhao ziyang , at the hospital before he passed away this morning .",0.6800,1,"香港 的 中国 人权 民 运 信息 中心 说 , 在 遭 罢黜 的 中共 前 总书记 赵 紫 阳 今 晨 病 逝 前 , 中国 国家 副 主席 曾 庆 红 曾 赴 医院 探视 他 . the hong kong-based information center for human rights in china stated that zeng qinghong , vice president of the people's republic of china , visited the deposed former party secretary general of the chinese communist party , zhao ziyang , at the hospital before he passed away this morning .",0.45624912636203746,0.28243846555196517,0.17428750350316508
499,"信息 中心 说 , 据 赵 紫 阳 的 家人 表示 , 曾 庆 红 是 在 今 晨 六 时 到 北京 医院 探视 他 , 他 在 大约 一个 小时 后 过世 , 享年 八十五 岁 .","the information center has cited zhao ziyang's family members as saying zeng qinghong visited him at 6:00 am in a beijing hospital , about one hour before he died at the age of 85 .","the information center said that according to zhao's family , zen qinghong visited zhao at a beijing hospital at 6 a.m . today . zhao passed away about an hour later , at the age of 85 .",0.5250,1,"信息 中心 说 , 据 赵 紫 阳 的 家人 表示 , 曾 庆 红 是 在 今 晨 六 时 到 北京 医院 探视 他 , 他 在 大约 一个 小时 后 过世 , 享年 八十五 岁 . the information center said that according to zhao's family , zen qinghong visited zhao at a beijing hospital at 6 a.m . today . zhao passed away about an hour later , at the age of 85 .",0.3771571432023571,0.2908806487289541,0.2123179238242231
500,"赵 紫 阳 曾任 中共 总书记 和 总理 , 在 一九八九年 因 反对 动武 镇压 天安门广场 民主运动 而 遭 罢黜 , 其 后 就 受到 软禁 , 一直 被 政府 视为 不 受欢迎 人物 .","zhao ziyang served as cpc general secretary and premier , but was ousted for opposing the use of military force to suppress the 1989 democratic movement at tiananmen square . he has since been under house arrest and regarded as an unpopular figure by the government .",zhao ziyang was once the party secretary general of the chinese communist party and the prime minister . he was ousted in 1989 for his opposition to the suppression by force of the democratic movement in tiananmen square . he was later held under house arrest and was considered an unwelcome figure by the government .,0.5357,1,"赵 紫 阳 曾任 中共 总书记 和 总理 , 在 一九八九年 因 反对 动武 镇压 天安门广场 民主运动 而 遭 罢黜 , 其 后 就 受到 软禁 , 一直 被 政府 视为 不 受欢迎 人物 . zhao ziyang was once the party secretary general of the chinese communist party and the prime minister . he was ousted in 1989 for his opposition to the suppression by force of the democratic movement in tiananmen square . he was later held under house arrest and was considered an unwelcome figure by the government .",0.3558417859433833,0.2576451646947017,0.1876076628123917
501,"信息 中心 说 , 据 赵 家人 表示 , 曾 在 赵 紫 阳 手下 工作 的 现任 总理 温 家宝 在 他 病危 时 并 未 前往 探视 .","the information center has cited zhao's family members as saying the incumbent premier wen jiabao , who used to work for zhao ziyang , had not paid a visit to him when he was seriously ill .","information center said that according to zhao family , who worked in zhao ziyang's incumbent premier wen jiabao , wu said he did not visit . ",0.4031,0,"信息 中心 说 , 据 赵 家人 表示 , 曾 在 赵 紫 阳 手下 工作 的 现任 总理 温 家宝 在 他 病危 时 并 未 前往 探视 . information center said that according to zhao family , who worked in zhao ziyang's incumbent premier wen jiabao , wu said he did not visit . ",0.25533905829264286,0.17788456372631892,0.13278032341054682
502,"不过 , 在 赵 紫 阳 十四日 陷入 昏迷 前 , 曾 担任 过 他 助理 的 退休 中央委员 田 纪云 就 去 看 过 他 .","however , before zhao ziyang fell into a coma on the 14th , tian jiyun , a retired member of the cpc central committee and his former assistant , visited him .","however , zhao ziyang , the unconscious , he served as assistant retired members of the cpc central committee , tian jiyun on him . ",0.6046,0,"不过 , 在 赵 紫 阳 十四日 陷入 昏迷 前 , 曾 担任 过 他 助理 的 退休 中央委员 田 纪云 就 去 看 过 他 . however , zhao ziyang , the unconscious , he served as assistant retired members of the cpc central committee , tian jiyun on him . ",0.41778974024927074,0.28771784769231185,0.1998277097556044
503,"中国 人权 民 运 信息 中心 一直 与 赵 家 保持 联系 , 多年来 都 适时 发出 有关 赵 紫 阳 情况 的 正确 消息 .",the china information center for human rights and democracy has been in contact with zhao's family and for years has been releasing accurate news about zhao ziyang at appropriate time .,the information center for human rights in china has kept contact with zhao's family and has been releasing timely and accurate information on zhao ziyang's situation for years .,0.7403,1,"中国 人权 民 运 信息 中心 一直 与 赵 家 保持 联系 , 多年来 都 适时 发出 有关 赵 紫 阳 情况 的 正确 消息 . the information center for human rights in china has kept contact with zhao's family and has been releasing timely and accurate information on zhao ziyang's situation for years .",0.5209918173790897,0.40687148103938703,0.3116341256279374
504,"信息 中心 表示 , 大约 有 二十 位 卸任 的 党政军 要员 预备 对 中共 发出 公开信 , 呼吁 重新 评价 赵 紫 阳 的 贡献 , 并 要求 为 他 举行 公开 的 追悼会 .","the information center said some 20 retired senior party , government and military officials planned to write an open letter to the cpc , calling for a reappraisal of zhao ziyang's contributions and an open memorial service for him .","the information center indicated that approximately 20 retired key members of the party , the government , and the army planned to issue an open letter to the chinese communist party calling for the reevaluation of zhao ziyang's contributions and asking to hold a public memorial service for him .",0.6000,1,"信息 中心 表示 , 大约 有 二十 位 卸任 的 党政军 要员 预备 对 中共 发出 公开信 , 呼吁 重新 评价 赵 紫 阳 的 贡献 , 并 要求 为 他 举行 公开 的 追悼会 . the information center indicated that approximately 20 retired key members of the party , the government , and the army planned to issue an open letter to the chinese communist party calling for the reevaluation of zhao ziyang's contributions and asking to hold a public memorial service for him .",0.46947647786157093,0.3617891385637255,0.2767005087397544
505,"该 中心 又 说 , 赵 紫 阳 的 家人 不会 获准 举办 或 筹备 葬礼 , 相关 安排 要 由 党 作 最后 的 决定 .","the information center also said that zhao ziyang's family will not be allowed to hold or prepare for a funeral , and relevant arrangements will be finally decided by the party .",the center added that zhao's family would not be allowed to hold or make arrangements for the funeral ; all final decisions on related arrangements will be made by the party .,0.5938,1,"该 中心 又 说 , 赵 紫 阳 的 家人 不会 获准 举办 或 筹备 葬礼 , 相关 安排 要 由 党 作 最后 的 决定 . the center added that zhao's family would not be allowed to hold or make arrangements for the funeral ; all final decisions on related arrangements will be made by the party .",0.4376439855230689,0.3585685340368817,0.2802013200056329
506,赵 紫 阳 的 妻子 梁 伯 琪 现 年 八十六 岁 .,"zhao ziyang's wife , liang boqi , is 86 now .","zhao ziyang wife , ms leung , aged 86 . ",0.5429,0,"赵 紫 阳 的 妻子 梁 伯 琪 现 年 八十六 岁 . zhao ziyang wife , ms leung , aged 86 . ",0.2335496832484569,1.1422311215254848e-102,7.208781414766327e-155
507,"信息 中心 说 , 由于 她 的 健康 状况 不 佳 , 至 今天 傍晚 还 未 获 告知 丈夫 已经 过世 .","the information center said that due to concerns about her health , she had still not been informed about her husband's death as of this evening .","information center said that since her poor health , and this evening , was not informed husbands are dead . ",0.4228,0,"信息 中心 说 , 由于 她 的 健康 状况 不 佳 , 至 今天 傍晚 还 未 获 告知 丈夫 已经 过世 . information center said that since her poor health , and this evening , was not informed husbands are dead . ",0.284031719055601,0.1880982345454126,0.12775924148750337
508,赵 紫 阳 过世 各 方 纷 促 中国 推动 民主化,"zhao ziyang passes away , china urged to move toward democratization",democratization urged in china after zhao ziyang's death,0.3436,1,赵 紫 阳 过世 各 方 纷 促 中国 推动 民主化 democratization urged in china after zhao ziyang's death,7.2493119264426804e-155,4.864598431589166e-204,1.052907923529733e-231
509,"中共 前 领导人 赵 紫 阳 今天 病 逝 后 , 世界 各 方 人士 对 他 推崇 有 加 , 而 日本 首相 小 泉 纯 一 郎 , 台湾 政府 和 海外 中国 民 运 人士 都 不约而同 呼吁 北京 , 推行 赵 紫 阳 的 民主改革 构想 .","after the former leader of the communist party of china ( cpc ) , zhao ziyang , died of illness today , world figures have highly praised him while japanese prime minister junichiro koizumi , the taiwan government and overseas democratic movement activists have all called on beijing to carry out zhao ziyang's ideas of democratic reform .","after former chinese communist party leader zhao ziyang died of an illness today , people around the world spoke highly of him while japanese prime minister koizumi junichiro , the taiwan government , and overseas chinese democratic figures all called on beijing to implement zhao ziyang's democratic reform ideas .",0.7328,1,"中共 前 领导人 赵 紫 阳 今天 病 逝 后 , 世界 各 方 人士 对 他 推崇 有 加 , 而 日本 首相 小 泉 纯 一 郎 , 台湾 政府 和 海外 中国 民 运 人士 都 不约而同 呼吁 北京 , 推行 赵 紫 阳 的 民主改革 构想 . after former chinese communist party leader zhao ziyang died of an illness today , people around the world spoke highly of him while japanese prime minister koizumi junichiro , the taiwan government , and overseas chinese democratic figures all called on beijing to implement zhao ziyang's democratic reform ideas .",0.4920858408976229,0.34135932689327486,0.24335777754674218
510,"赵 紫 阳 在 一九八九年 因 反对 军事 镇压 天安门广场 民主运动 而 遭 罢黜 , 在 软禁 下 度过 余 生 , 今 晨 在 北京 的 医院 过世 , 享年 八十五 岁 .",zhao ziyang was dismissed from office for opposing the military suppression of the 1989 democracy movement at tiananmen square . he was put under house arrest and remained so until his death this morning at a beijing hospital at the age of 85 .,"chao tzu-yang against military repression by the 1989 pro-democracy movement at tiananmen square , which was ousted in the house passed the residual life , in beijing this morning , the hospital . ",0.3474,0,"赵 紫 阳 在 一九八九年 因 反对 军事 镇压 天安门广场 民主运动 而 遭 罢黜 , 在 软禁 下 度过 余 生 , 今 晨 在 北京 的 医院 过世 , 享年 八十五 岁 . chao tzu-yang against military repression by the 1989 pro-democracy movement at tiananmen square , which was ousted in the house passed the residual life , in beijing this morning , the hospital . ",0.19898250498647277,0.12486156887397053,0.08159624856049423
