,Unnamed: 0,Unnamed: 0.1,source,ref,cand,qual,target,data,backTrans,backTransGram1,backTransGram2,backTransGram3,backTransGram4,2gramBleu,3gramBleu,4gramBleu
531,531,531.0,"联合国 的 多 个 组织 在 日本 神户 召开 全球 性 会议 后 , 发表 联合声明 表示 , 联合国 专家 将 成立 一个 全球 性 的 灾难 警告 系统 , 以 减少 重大 天灾 造成 的 损害 .","several un agencies said in a joint statement after a global conference in kobe , japan , that un experts would create a global disaster system to reduce the damage resulting from large natural disasters .","united nations organizations in kobe , japan , the global conference held after the joint united nations publication , said experts would establish a global disaster warning system to reduce the damage of major natural disasters . ",0.6216,0.0,"联合国 的 多 个 组织 在 日本 神户 召开 全球 性 会议 后 , 发表 联合声明 表示 , 联合国 专家 将 成立 一个 全球 性 的 灾难 警告 系统 , 以 减少 重大 天灾 造成 的 损害 . united nations organizations in kobe , japan , the global conference held after the joint united nations publication , said experts would establish a global disaster warning system to reduce the damage of major natural disasters . ","At a global conference held after the publication of the United Nations joint publication, the United Nations Organization in Kobe, Japan said that experts will establish a global disaster warning system to reduce the damage caused by major natural disasters.",0.6,0.4640954808922571,0.40021360056936295,0.35092647842650365,0.47855876564575317,0.37428045803875754,0.27616109500255037
532,532,532.0,"南亚 大海 啸 造成 的 重大 灾情 , 使 环 印度洋 各国 大为 愤怒 .",the large disaster caused by the south asian tsunami has outraged indian ocean nations .,the south asian seas where significant damage to the development of the indian ocean rim countries . ,0.4118,0.0,"南亚 大海 啸 造成 的 重大 灾情 , 使 环 印度洋 各国 大为 愤怒 . the south asian seas where significant damage to the development of the indian ocean rim countries . ","In the South Asian ocean, the development of countries on the margins of the Indian Ocean has been severely damaged.",0.3,0.21764287503300347,0.14082229348267794,2.7662422404204523e-78,0.2619684159977919,0.16545683108837508,3.125579712088931e-78
533,533,533.0,"减少 灾难 国际 策略 组织 的 主管 布 里 仙 纽 说 : "" 这个 新 计 画 将 为 人类 带来 和平 与 安全 .",""" the new program will bring peace and security to mankind , "" said briceno , director of the international strategy for disaster reduction .","disaster reduction , organized by the international strategy for the newmont sin said : "" this new program will bring peace and security . ",0.7194,0.0,"减少 灾难 国际 策略 组织 的 主管 布 里 仙 纽 说 : "" 这个 新 计 画 将 为 人类 带来 和平 与 安全 . disaster reduction , organized by the international strategy for the newmont sin said : "" this new program will bring peace and security . ","The Disaster Reduction of the International Strategic Organization for International Mitigation of Newmont Crime said: ""This new program will bring peace and security.",0.31885807026973445,0.2577448519485886,0.22955820432360322,0.19984607356962125,0.5477225575051662,0.45390208886340583,0.37954187220913477
534,534,534.0,"一套 有效 的 早期 警告 系统 , 将 可 保障 全球 各地 数 百万 人 的 性命 与 安全 . """,""" an effective early warning system can protect the lives and safety of millions of people around the world . ""","an effective early warning system will safeguard the world , millions of lives and security . "" ",0.6044,0.0,"一套 有效 的 早期 警告 系统 , 将 可 保障 全球 各地 数 百万 人 的 性命 与 安全 . "" an effective early warning system will safeguard the world , millions of lives and security . "" ","An effective early warning system will safeguard the lives and safety of millions of people in the world.""",0.6111111111111112,0.5362664443598958,0.4515353104969627,0.39345493770478296,0.49348453002245557,0.3412250745805077,0.2569984870940298
535,535,535.0,但是 联合国 的 这 份 声明 大部份 只有 象 徵 的 意义 .,but the un statement is largely symbolic .,but the majority of the united nations statement only symbolic significance . ,0.4167,0.0,但是 联合国 的 这 份 声明 大部份 只有 象 徵 的 意义 . but the majority of the united nations statement only symbolic significance . ,But most UN statements are only symbolic.,0.06062469223956427,2.3926037695918123e-155,1.9866097311073925e-204,4.753148692240233e-232,0.17902871850985821,9.58412890640834e-103,6.311514251575017e-155
536,536,536.0,"联合国 教 科 文 组织 官员 表示 , 有关 这 套 灾难 警告 系统 还 要 进行 更 多 重要 的 磋商 .","officials of the un educational , scientific and cultural organization ( unesco ) say more important discussions will be held on the disaster warning system .",unesco officials expressed on this set of disaster warning system is more important . ,0.3031,0.0,"联合国 教 科 文 组织 官员 表示 , 有关 这 套 灾难 警告 系统 还 要 进行 更 多 重要 的 磋商 . unesco officials expressed on this set of disaster warning system is more important . ",UNESCO officials said that this disaster warning system is more important.,0.4423643180720138,0.35071747595354913,0.307983382233789,0.26528992618007446,0.1815383400099442,0.10840110779866892,1.8992981259064552e-78
537,537,537.0,联合国 教 科 文 组织 正 带头 推动 成立 一套 全球 性 的 灾难 警告 系统 .,the unesco is leading the effort to set up a global disaster warning system .,unesco is heading the establishment of a global disaster alert system .,0.5192,1.0,联合国 教 科 文 组织 正 带头 推动 成立 一套 全球 性 的 灾难 警告 系统 . unesco is heading the establishment of a global disaster alert system .,UNESCO is leading the establishment of a global disaster alert system.,0.6640732482052818,0.6031744815226179,0.5720431362400461,0.5387722220470361,0.3834549982565244,0.22821094800620664,3.753241408685867e-78
538,538,538.0,"联合国 教 科 文 组织 属下 政府 间 海洋 事务 委员会 的 主管 贝 纳 尔 说 : "" 目前 有 几 个 国家 提出 了 不同 的 计 画 , 因此 我们 需要 进行 协调 合作 的 工作 . """,""" several countries have raised their proposals now so we need to do the work of coordination , "" said bernal , head of unesco's intergovernmental oceanographic commission .","under the unesco intergovernmental oceanographic commission director bernard said : "" there are several countries offered various plans and therefore we need to coordinate cooperation . "" ",0.4471,0.0,"联合国 教 科 文 组织 属下 政府 间 海洋 事务 委员会 的 主管 贝 纳 尔 说 : "" 目前 有 几 个 国家 提出 了 不同 的 计 画 , 因此 我们 需要 进行 协调 合作 的 工作 . "" under the unesco intergovernmental oceanographic commission director bernard said : "" there are several countries offered various plans and therefore we need to coordinate cooperation . "" ","Bernard, director of the Intergovernmental Oceanographic Commission of UNESCO, said: ""Several countries have provided various programs, so we need to coordinate and cooperate.""",0.3148493706490511,0.1858637861672629,0.1407913778075985,0.10158665124555387,0.2829340807010906,0.18417784693708297,3.3607611088654966e-78
539,539,539.0,"贝 纳 尔 说 , 委员会 将 于 六十 天 内 召开 两 次 会议 , 希望 这 两 次 会议 可以 决定 采用 那 一个 国家 提出 的 海啸 警告 系统 .","bernal says the commission will hold two meetings within 60 days , in hopes of picking one of the countries ' tsunami warning systems .","bernal said that the commission will hold two meetings in 60 days , hoping that a decision on which tsunami alert system to use can be reached in these two meetings .",0.4062,1.0,"贝 纳 尔 说 , 委员会 将 于 六十 天 内 召开 两 次 会议 , 希望 这 两 次 会议 可以 决定 采用 那 一个 国家 提出 的 海啸 警告 系统 . bernal said that the commission will hold two meetings in 60 days , hoping that a decision on which tsunami alert system to use can be reached in these two meetings .","Bernal said the committee will hold two meetings within 60 days, hoping to decide which tsunami warning system to use during these two meetings.",0.4478320691086183,0.3125073839661609,0.21470308025790755,0.1343283090566212,0.30287599932603104,0.25167779191369555,0.19942308560025057
540,540,540.0,"其中 一次 会议 的 地点 在 巴黎 , 另 一次 会议 的 地点 尚未 决定 .",one meeting will be held in paris and the other has yet to be determined .,one of the meetings will take place in paris while the other is yet to be determined .,0.6111,1.0,"其中 一次 会议 的 地点 在 巴黎 , 另 一次 会议 的 地点 尚未 决定 . one of the meetings will take place in paris while the other is yet to be determined .","One of the meetings will be held in Paris, and the other meeting has not yet been determined.",0.5,0.3429971702850177,0.24846891229294923,0.17694975149532557,0.464420364012824,0.34693798178464863,0.27098211583470044
541,541,541.0,"贝 纳 尔 希望 七月 间 可 达成 决定 , 这 套 全球 性 灾难 警告 系统 将 在 二 ○ ○ 六 年年 中 完成 使用 , 这 也是 联合国 教 科 文 组织 定 下 的 目标 日期 .","bernal hopes that a decision can be finalized in july . the global disaster warning system will be completed and be running by mid-2006 , which is also the target date set by the unesco .","bernard hope to reach a decision in july , the global disaster warning system in 2002 for completion in mid june , the unesco set a target date . ",0.4334,0.0,"贝 纳 尔 希望 七月 间 可 达成 决定 , 这 套 全球 性 灾难 警告 系统 将 在 二 ○ ○ 六 年年 中 完成 使用 , 这 也是 联合国 教 科 文 组织 定 下 的 目标 日期 . bernard hope to reach a decision in july , the global disaster warning system in 2002 for completion in mid june , the unesco set a target date . ","Bernard hopes to reach a decision in July, the 2002 global disaster early warning system will be completed in mid-June, and UNESCO has set a target date.",0.49713295378576094,0.3699705238701966,0.27286209925346006,0.1955198139027402,0.3140410799187072,0.20814544145943473,0.1513460694679713
542,542,542.0,北京 艾 滋 病 病毒 感染 者 年 增 四 成,beijing hiv positive cases rise by 40% annually,beijing aids virus infection increased 40% ,0.3221,0.0,北京 艾 滋 病 病毒 感染 者 年 增 四 成 beijing aids virus infection increased 40% ,Beijing HIV infection increases by 40%,0.28216057496353797,7.2900276358863456e-155,5.2410088978830294e-204,1.171778691554733e-231,6.9118789673669984e-155,5.101087830231273e-204,1.154647032204335e-231
543,543,543.0,"新华社 北京 12 月 1 日 电 ( 赵 新 培 , 李 煦 ) 北京市 卫生局 日前 公布 了 北京市 艾 滋 病 病毒 感染 者 的 最 新 数字 : 自 1985 年 至 2004 年 10 月 , 北京市 累计 报告 发现 艾 滋 病 病毒 感染 者 2046 例 , 并 平均 以 每 年 40.6% 的 速度 递增 .","xinhua news agency report of december 1st from beijing ( by staff reporters zhao xinpei and li xu ) - beijing's municipal health bureau recently released the latest figures on hiv carriers in beijing . between 1985 and october 2004 , a total of 2046 hiv carriers were reported , with an average annual increase of 40.6% .","xinhua news agency , beijing , december 1 ( zhao xinpei , li xun ) - the beijing health ministry announced the newest figure of hiv / aids carriers in beijing a few days ago : from 1985 to october 2004 , an accumulated total of 2046 hiv / aids cases were reported in beijing and the number is increasing at an average annual rate of 40.6 percent .",0.5507,1.0,"新华社 北京 12 月 1 日 电 ( 赵 新 培 , 李 煦 ) 北京市 卫生局 日前 公布 了 北京市 艾 滋 病 病毒 感染 者 的 最 新 数字 : 自 1985 年 至 2004 年 10 月 , 北京市 累计 报告 发现 艾 滋 病 病毒 感染 者 2046 例 , 并 平均 以 每 年 40.6% 的 速度 递增 . xinhua news agency , beijing , december 1 ( zhao xinpei , li xun ) - the beijing health ministry announced the newest figure of hiv / aids carriers in beijing a few days ago : from 1985 to october 2004 , an accumulated total of 2046 hiv / aids cases were reported in beijing and the number is increasing at an average annual rate of 40.6 percent .","Xinhua News Agency, Beijing, December 1 (Reporter Zhao Xinpei and Li Xun)-A few days ago, the Ministry of Health in Beijing released the latest figures of auxiliary carriers of AIDS: From 1985 to October 2004, the cumulative number of auxiliary carriers of AIDS was 2,046.Cases in Beijing have been reported, with an average annual growth rate of 40.6%.",0.28525666946079015,0.14387402069366628,0.0690815090592467,1.5402711960824215e-78,0.3322659808224959,0.21795453372631843,0.11063080362029114
544,544,544.0,"按 国家 艾 滋 病 统计 数据 , 北京市 艾 滋 病 病毒 感染 者 的 报告 数 , 在 全国 排名 第 8 位 .","according to national aids statistics , beijing ranks 8th nationwide in the number of hiv positive cases reported .",the state hiv / aids statistics data showed that the number of hiv / aids carriers reported in beijing is the eighth highest in the nation .,0.3704,1.0,"按 国家 艾 滋 病 统计 数据 , 北京市 艾 滋 病 病毒 感染 者 的 报告 数 , 在 全国 排名 第 8 位 . the state hiv / aids statistics data showed that the number of hiv / aids carriers reported in beijing is the eighth highest in the nation .",National AIDS aids statistics show that the number of AIDS aids reported by Beijing ranks eighth in the country.,0.37999532158838123,0.2632130740048315,0.17722377885384596,0.12171345322034273,0.26688025634181184,0.18171406765335393,0.12413032983132742
545,545,545.0,"在 2046 例 艾 滋 病 病毒 感染 者 中 , 北京市 居民 403 例 , 外地 流动人口 1507 例 , 外籍 人员 106 例 , 地址 不详 30 例 .","the 2046 confirmed hiv carriers included 403 beijing residents , 1507 migrants , 106 foreign nationals and 30 people with an unclear address .","among the 2046 hiv / aids carriers , 403 are beijing residents , 1507 are floating population from other parts of the country , 106 are foreigners , and 30 are people with unknown address .",0.4722,1.0,"在 2046 例 艾 滋 病 病毒 感染 者 中 , 北京市 居民 403 例 , 外地 流动人口 1507 例 , 外籍 人员 106 例 , 地址 不详 30 例 . among the 2046 hiv / aids carriers , 403 are beijing residents , 1507 are floating population from other parts of the country , 106 are foreigners , and 30 are people with unknown address .","Of the 2,046 AIDS assisted vehicles, 403 were residents of Beijing, 1,507 were migrants from other parts of the country, 106 were foreigners, and 30 were people with unknown addresses.",0.38207435143639157,0.2747859449288689,0.20956656841978658,0.1521282457439619,0.32853692020305414,0.1883204207530164,0.11777452883769614
546,546,546.0,"据 分析 , 北京市 艾 滋 病 感染 以 静脉 吸 毒 , 性 传播 为主 ; 流动人口 艾 滋 病 感染 以 静脉 吸 毒 , 采 供 血 为主 ; 外籍 人员 艾 滋 病 感染 以 性 传播 为主 .",analysis shows that most of beijing residents ' aids cases are related to intravenous drug use and through sex activities . migrants ' aids cases are mainly related to intravenous drug use and through blood adoption and donation while foreigners ' cases are mainly related to sex activities .,"according to analysis , beijing residents contracted hiv / aids mostly through intravenous drug abuse and sexual transmission , the floating population contracted hiv / aids mainly through intravenous drug abuse and blood transfers , while foreigners contracted hiv / aids mainly through sexual transmission .",0.4073,1.0,"据 分析 , 北京市 艾 滋 病 感染 以 静脉 吸 毒 , 性 传播 为主 ; 流动人口 艾 滋 病 感染 以 静脉 吸 毒 , 采 供 血 为主 ; 外籍 人员 艾 滋 病 感染 以 性 传播 为主 . according to analysis , beijing residents contracted hiv / aids mostly through intravenous drug abuse and sexual transmission , the floating population contracted hiv / aids mainly through intravenous drug abuse and blood transfers , while foreigners contracted hiv / aids mainly through sexual transmission .","According to analysis, Beijing residents are mainly infected with HIV/AIDS through intravenous drug abuse and sexual transmission, the floating population is mainly infected with HIV/AIDS through intravenous drug abuse and blood transmission, and foreigners are mainly infected with HIV/AIDS through sexual transmission.",0.4762248034116116,0.3705143763917517,0.30730434734103046,0.2503451214786625,0.18417737022155256,9.551016402513435e-103,6.1962448781301315e-155
547,547,547.0,"为 防止 艾 滋 病 进一步 扩散 , 从 2004 年 7 月 开始 , 北京市 18 个 区 县 的 疾病 预防 控制 中心 建立 艾 滋 病 免费 咨询 室 和 抗体 筛 查 实验室 , 开展 面对 面的 咨询 , 血液 初 筛 检查 , 流行病学 调查 , 并 将 逐步 推广 到 全市 二 级 以上 医院 .","to prevent the further spread of the aids epidemic , disease prevention and control centers in 18 districts and counties of beijing have , starting in july 2004 , established free aids consultation offices and antibody screening labs to offer face-to-face consultations , preliminary blood screening and epidemic investigations . such services will also be gradually offered by all hospitals of grade two or above in the city .","to prevent further spread of aids , starting from july 2004 , the 18 districts and counties of the centre for disease control and prevention of an aids advice free of antibodies in screening room and laboratory and face-to-face advisory , blood tests at the beginning , epidemiological investigations , and will be gradually extended to the second level and above the city hospital . ",0.6076,0.0,"为 防止 艾 滋 病 进一步 扩散 , 从 2004 年 7 月 开始 , 北京市 18 个 区 县 的 疾病 预防 控制 中心 建立 艾 滋 病 免费 咨询 室 和 抗体 筛 查 实验室 , 开展 面对 面的 咨询 , 血液 初 筛 检查 , 流行病学 调查 , 并 将 逐步 推广 到 全市 二 级 以上 医院 . to prevent further spread of aids , starting from july 2004 , the 18 districts and counties of the centre for disease control and prevention of an aids advice free of antibodies in screening room and laboratory and face-to-face advisory , blood tests at the beginning , epidemiological investigations , and will be gradually extended to the second level and above the city hospital . ","In order to prevent the further spread of AIDS, starting from July 2004, 18 districts and counties of the Centers for Disease Control and Prevention began to conduct antibody-free AIDS consultations in screening rooms, laboratories and face-to-face consultations, and conduct blood from the beginning.Testing and epidemiological investigations will be gradually extended to secondary hospitals above the city level.",0.5106792787247437,0.3748190014177017,0.2731198851243726,0.1986666210896882,0.3409000123730187,0.20866168851357128,0.12736879746632068
548,548,548.0,"北京市 卫生局 指定 地 坛 医院 , 佑 安 医院 为 北京市 艾 滋 病 免费 治疗 定点 医院 , 负责 艾 滋 病 免费 治疗 工作 的 临床 部 分 , 所 需 药品 试剂 由 北京市 卫生局 和 市 财政 局 统一 组织 集中 采购 .",the municipal public health bureau has selected ditan and you ' an hospitals as two designated hospitals in beijing to offer free treatment for aids patients and be responsible for the clinical services of such free treatment . the municipal health and the municipal finance bureaus are responsible for uniformly organizing purchases of the medicines and test kits needed in the treatment .,"the beijing municipal health authority specified in the hospital , explains one hospital in beijing aids sentinel hospital for treatment free aids treatment free of clinical and medical reagents needed by the beijing municipal health and municipal financial bureau of the organization of centralized procurement . ",0.3906,0.0,"北京市 卫生局 指定 地 坛 医院 , 佑 安 医院 为 北京市 艾 滋 病 免费 治疗 定点 医院 , 负责 艾 滋 病 免费 治疗 工作 的 临床 部 分 , 所 需 药品 试剂 由 北京市 卫生局 和 市 财政 局 统一 组织 集中 采购 . the beijing municipal health authority specified in the hospital , explains one hospital in beijing aids sentinel hospital for treatment free aids treatment free of clinical and medical reagents needed by the beijing municipal health and municipal financial bureau of the organization of centralized procurement . ","The hospital designated by the Beijing Municipal Health Bureau explained that a hospital in the Beijing AIDS Sentinel Hospital provided disease-free treatment without clinical and medical reagents, a centralized procurement organization of the Beijing Municipal Health and Municipal Finance Bureau.",0.335782808307683,0.2404590634758634,0.11074345058931408,2.2100902934438293e-78,0.17446121846610962,0.08011131657545995,1.6613455215160355e-78
549,549,549.0,北京市 教委 研究 制定 了 艾 滋 病 病毒 感染 者 和 患者 子女 免费 教学 政策 以及 青少年 学生 中 艾 滋 病 病毒 感染 者 的 就学 政策 .,beijing's municipal education commission has reviewed and adopted a policy offering free education to children of hiv carriers and aids patients as well as an educational policy for students living with hiv / aids .,"the beijing commission of education has drawn up a free educational policy for hiv / aids carriers and their children , as well as the schooling policy for hiv / aids carriers among teenage students .",0.6389,1.0,"北京市 教委 研究 制定 了 艾 滋 病 病毒 感染 者 和 患者 子女 免费 教学 政策 以及 青少年 学生 中 艾 滋 病 病毒 感染 者 的 就学 政策 . the beijing commission of education has drawn up a free educational policy for hiv / aids carriers and their children , as well as the schooling policy for hiv / aids carriers among teenage students .","The Beijing Municipal Education Commission has formulated a free education policy for people living with HIV/AIDS and their children, as well as an education policy for young people living with HIV/AIDS.",0.35688982095806243,0.2464667452496713,0.1236382955874879,2.410416129712923e-78,0.35746017649212025,0.22761046741219035,3.979793377478382e-78
550,550,550.0,"目前 全市 二 级 以上 有 妇产科 的 医院 承担 免费 艾 滋 病 咨询 , 筛 查 , 地 坛 医院 , 佑 安 医院 为 孕妇 抗病毒 药物治疗 医院 .","currently , hospitals of grade two or above and with departments of gynaecology and obstetrics are responsible for offering free aids consultations and screening . ditan and you ' an hospitals have been selected to offer anti-virus treatment for pregnant women .","at present , grade-2 and above hospitals across the city that are equipped with gynecology and obstetrics wards will assume the responsibilities of free hiv / aids consultation and screening , while di tan hospital and you an hospital will provide antiviral medical treatment for pregnant women .",0.4375,1.0,"目前 全市 二 级 以上 有 妇产科 的 医院 承担 免费 艾 滋 病 咨询 , 筛 查 , 地 坛 医院 , 佑 安 医院 为 孕妇 抗病毒 药物治疗 医院 . at present , grade-2 and above hospitals across the city that are equipped with gynecology and obstetrics wards will assume the responsibilities of free hiv / aids consultation and screening , while di tan hospital and you an hospital will provide antiviral medical treatment for pregnant women .","At present, the second-level and above hospitals in the city equipped with obstetrics and gynecology wards will assume the responsibility of free HIV/AIDS consultation and screening. Ditan Hospital and your hospital will provide antiretroviral treatment for pregnant women.",0.5056713990748263,0.3695396120932718,0.24710333561305353,0.1337631086881898,0.2552637351213155,0.16495016283866773,0.11723027562924418
551,551,551.0,目前 在 部 分 区 已 免费 安装 安全 套 自动 售 套 机 1390 台 ; 在 注射 吸 毒 人员 中 开展 美 沙 酮 维持 治疗 并 建立 清洁 针 具 交换 点 试点 .,"so far , 1390 condom vending machines have been installed free of charge in some districts . methadone treatment has been promoted among intravenous drug users and a clean needle exchange trial program has also been launched .","currently , 1390 automatic condom vending machines have been installed in some areas at no charge . among intravenous drug addicts , methadone maintenance treatment has been launched and pilot locations for clean needle exchange have been established .",0.6667,1.0,"目前 在 部 分 区 已 免费 安装 安全 套 自动 售 套 机 1390 台 ; 在 注射 吸 毒 人员 中 开展 美 沙 酮 维持 治疗 并 建立 清洁 针 具 交换 点 试点 . currently , 1390 automatic condom vending machines have been installed in some areas at no charge . among intravenous drug addicts , methadone maintenance treatment has been launched and pilot locations for clean needle exchange have been established .","At present, 1390 automatic condom vending machines have been installed for free in some areas.Among intravenous drug users, methadone maintenance treatment has been initiated, and a test site for replacing clean needles has been established.",0.5352018368718566,0.4272422443038611,0.3574044447270566,0.30509804455171174,0.49559462778335206,0.36321128503840744,0.2494549134091721
552,552,552.0,上海 发电 设备 产量 产 能 跃 居 世界 第 一,shanghai tops world in power generation equipment output and capacity,shanghai power generating equipment output and production capacity leap to world best,0.5833,1.0,上海 发电 设备 产量 产 能 跃 居 世界 第 一 shanghai power generating equipment output and production capacity leap to world best,Shanghai's power generation equipment output and production capacity rank first in the world,0.5384615384615384,0.4236592728681617,0.36950597109300237,0.31455601883230705,0.3256694736394648,0.22306573027248058,3.919445536306192e-78
553,553,553.0,"新华社 上海 12 月 1 日 电 ( 记者 姜 微 ) 随着 一 台 66 万 千瓦 发电机组 结束 试车 运行 , 上海 电气 电站 集团 所属 上海 汽轮发电机 有限公司 1 日 提前 完成 了 年 产 1500 万 千瓦 机组 的 生产 目标 , 使 上海 电站 设备 制造 的 产量 和 产 能 双双 跃 居 世界 首位 , 实现 了 中国 装备 制造 业 几 代 人 的 夙愿 .","xinhua news agency report of december 1st from shanghai ( by staff reporter jiang wei ) - following the test run of a 660 mw power generation unit , shanghai steam turbine generator co . , ltd attached to the shanghai electric and power station group on the 1st reached its target for an annual production of power generation units with a total capacity of 15000 mw ahead of schedule . this enables shanghai to top the world in terms of both the production of power station equipment and production capacity , thus fulfilling the long-cherished wishes of several generations of people working in china's equipment manufacturing sector .","shanghai , december 1 ( xinhua ) the microsoft a 66 million kw generating units began operation ended , the shanghai electric power station in shanghai group corporation has completed ahead of schedule 1 to 15 million kw units in the production , making shanghai power plant equipment manufacturing output and imports , a chinese equipment manufacturing industry by several generations . ",0.2796,0.0,"新华社 上海 12 月 1 日 电 ( 记者 姜 微 ) 随着 一 台 66 万 千瓦 发电机组 结束 试车 运行 , 上海 电气 电站 集团 所属 上海 汽轮发电机 有限公司 1 日 提前 完成 了 年 产 1500 万 千瓦 机组 的 生产 目标 , 使 上海 电站 设备 制造 的 产量 和 产 能 双双 跃 居 世界 首位 , 实现 了 中国 装备 制造 业 几 代 人 的 夙愿 . shanghai , december 1 ( xinhua ) the microsoft a 66 million kw generating units began operation ended , the shanghai electric power station in shanghai group corporation has completed ahead of schedule 1 to 15 million kw units in the production , making shanghai power plant equipment manufacturing output and imports , a chinese equipment manufacturing industry by several generations . ","Xinhua News Agency, Shanghai, December 1. Microsoft’s 66 million kilowatt generator set began to operate and ended. The Shanghai Power Station of Shanghai Group Corporation has completed the production of 1 to 15 million kilowatt units ahead of schedule, which will increase the production value and import of Shanghai’s power plant equipment.Generations of equipment manufacturing industry.",0.31517746520878415,0.21334088093518083,0.11651486540694377,0.07054784116950888,0.1326404017512702,0.0665781573731957,1.313854003089309e-78
554,554,554.0,上海 电气 电站 集团 是 中国 最 大 的 电站 设备 制造 基地 .,shanghai electric and power station group is china's largest power station equipment manufacturing base .,the shanghai electrical power stations is china's largest power station equipment manufacturing base . ,0.7315,0.0,上海 电气 电站 集团 是 中国 最 大 的 电站 设备 制造 基地 . the shanghai electrical power stations is china's largest power station equipment manufacturing base . ,Shanghai Power Station is the largest power station equipment manufacturing base in China.,0.5276331810218101,0.4341633512128003,0.3918811330328763,0.350644032993456,0.6473388749701496,0.6118260461849725,0.579558149889942
555,555,555.0,"近年来 , 由于 中国 发电 设备 需求 增长 迅猛 , 全国 发电机 制造 厂家 进入 了 高 增长 , 大发展 阶段 .","over the past several years , due to the rapidly rising demand for power generation equipment in china , power generator manufacturers entered a stage of high growth and great development .","with the rapid growth in the demand for power-generating equipment in china in recent years , power generator manufacturers across the country have entered a phase marked by huge growth and major development .",0.5294,1.0,"近年来 , 由于 中国 发电 设备 需求 增长 迅猛 , 全国 发电机 制造 厂家 进入 了 高 增长 , 大发展 阶段 . with the rapid growth in the demand for power-generating equipment in china in recent years , power generator manufacturers across the country have entered a phase marked by huge growth and major development .","In recent years, with the rapid growth in demand for power generation equipment in China, generator manufacturers across the country have entered a stage of tremendous growth and major development.",0.6417937672981614,0.5390032858325773,0.4524808103194632,0.37886702000709993,0.40053440237591453,0.2503184178185341,0.1484131243041233
556,556,556.0,"上海 电气 电站 集团 将 汽轮机 , 电站 锅炉 等 电站 装备 的 优势 资源 整 合 起来 , 继承 接 4 台 百万 千瓦 级 火力发电 机组 后 , 又 以 整体 招标 的 形式 获得 了 9 台 重型 燃 气 发电机组 和 3 台 余 热 锅炉 的 生产 订单 .",shanghai electric and power station group has combined its advantageous reserve of turbine generator and power station boiler equipment to win via public bidding the order for manufacturing nine units of heavy-duty gas turbine generators and 3 exhaust heat boilers after contracting for four 1000 mw thermal power generation units .,"the shanghai electric power plant steam turbines group , such as power station equipment advantage in resources to successor has four million kw coal-fired generating units at and after the tender was 9 heavy-duty gas-powered units and three residual heat boiler production orders . ",0.3877,0.0,"上海 电气 电站 集团 将 汽轮机 , 电站 锅炉 等 电站 装备 的 优势 资源 整 合 起来 , 继承 接 4 台 百万 千瓦 级 火力发电 机组 后 , 又 以 整体 招标 的 形式 获得 了 9 台 重型 燃 气 发电机组 和 3 台 余 热 锅炉 的 生产 订单 . the shanghai electric power plant steam turbines group , such as power station equipment advantage in resources to successor has four million kw coal-fired generating units at and after the tender was 9 heavy-duty gas-powered units and three residual heat boiler production orders . ","The advantages of equipment resources in power plants such as the Steam Turbine Group of Shanghai Power Plant have enabled the successor to own 4 million kilowatts of coal-fired generating units after the bidding. At the time of the bidding, they obtained production orders for 9 heavy-duty gas-fired power units and 3 waste heat boilers.",0.41818181818181815,0.23282773505051796,0.10309364000243247,2.184160240488911e-78,0.12439171903684908,7.202744604438883e-103,4.921698267265378e-155
557,557,557.0,"同时 , 通过 一体 化 运作 , 进一步 提升 了 企业管理 , 技术 开发 和 生产 的 效率 .","meanwhile , the integration of operations has further improved the firm's management , technological development and production efficiency .","meanwhile , through the integration and further improve the management , technology development and production efficiency . ",0.6798,0.0,"同时 , 通过 一体 化 运作 , 进一步 提升 了 企业管理 , 技术 开发 和 生产 的 效率 . meanwhile , through the integration and further improve the management , technology development and production efficiency . ","At the same time, further improve the management level, technology development level and production efficiency through integration.",0.6100943872002131,0.4644519402913281,0.3474040881060652,0.22878234841429929,0.5158607814614569,0.36488712305647913,0.277771396606391
558,558,558.0,"目前 , 上海 电气 电站 集团 已 占据 中国 电站 装备 业 40% 的 市场 份额 , 并 在 中东 , 东南亚 , 南美 等 地 不断 拓展 海外 市场 .","currently , shanghai electric and power station group holds a 40% market share in china's power station equipment sector and is continuing to expand its overseas markets in regions such as the middle east , southeast asia and south america .","at present , shanghai electric power plant has a group of chinese power plant equipment industry , and 40 percent market share in the middle east and south-east asia , south america , continuously expand overseas markets . ",0.5922,0.0,"目前 , 上海 电气 电站 集团 已 占据 中国 电站 装备 业 40% 的 市场 份额 , 并 在 中东 , 东南亚 , 南美 等 地 不断 拓展 海外 市场 . at present , shanghai electric power plant has a group of chinese power plant equipment industry , and 40 percent market share in the middle east and south-east asia , south america , continuously expand overseas markets . ","Currently, Shanghai Power Plant owns a number of Chinese power plant equipment industries, and has a 40% market share in the Middle East, Southeast Asia, and South America, and continues to expand overseas markets.",0.35545308108108514,0.2551230943806978,0.17680341441928032,0.11005096745083616,0.3419440101970136,0.2112425646351845,3.7145630546432514e-78
